"store_name","address","address2","city","state","zip5","county","store_type","incentive_program","grantee_name","Source","Location"
"Jack in The Box #1100","10621 N 43rd Ave.","","Phoenix","AZ","85029","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1102","2520 W Glendale","","Phoenix","AZ","85051","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1108","8302 W Lynwood St","","Tolleson","AZ","85353","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1112","901 E Curry Rd","","Tempe","AZ","85281","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1114","1902 W Buckeye Rd","","Phoenix","AZ","85009","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1116","1001 N 24th St","","Phoenix","AZ","85008","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #112","132 W McDowell Rd","","Phoenix","AZ","85003","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1120","850 E Guadalupe Rd","","Tempe","AZ","85283","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1130","4950 E Ray Rd","","Phoenix","AZ","85044","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1133","1911 S Power Rd","","Mesa","AZ","85206","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1139","13088 W Rancho Santa Fe Blvd","","Avondale","AZ","85392","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1141","19818 N 27th Ave","","Phoenix","AZ","85027","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1142","900 N Cooper Rd","","Chandler","AZ","85225","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1144","1790 W Chandler Blvd.","","Chandler","AZ","85224","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1145","9066 W Olive Ave","","Peoria","AZ","85345","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1146","2719 N Power Rd","","Mesa","AZ","85215","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #115","7412 E McDowell Rd","","Scottsdale","AZ","85257","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1154","7510 W Indian School Rd","","Phoenix","AZ","85033","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1158","3102 S Mill Ave","","Tempe","AZ","85282","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #117","5145 N 59th Ave","","Glendale","AZ","85301","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1170","9021 N 59th Ave","","Glendale","AZ","85302","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1172","6001 W Thomas Rd","","Phoenix","AZ","85033","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1180","5814 S Central Ave","","Phoenix","AZ","85040","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1181","2701 W Camelback Rd","","Phoenix","AZ","85017","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1182","7850 N 35th Ave","","Phoenix","AZ","85051","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1183","4749 E Southern Ave","","Phoenix","AZ","85042","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1184","4305 W Bethany Home Rd","","Glendale","AZ","85301","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1186","2120 E Baseline Rd","","Mesa","AZ","85204","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1192","3150 E Washington St","","Phoenix","AZ","85034","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #1193","6351 N 7th Street","","Phoenix","AZ","85014","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #123","8951 N 19th Ave","","Phoenix","AZ","85021","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #125","5447 W Glendale Ave","","Glendale","AZ","85301","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Jack in The Box #129","4313 W Thomas Rd","","Phoenix","AZ","85031","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
